,Suburb,Address,Rooms,Price,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Type_h,Type_t,Type_u,Method_PI,Method_S,Method_SA,Method_SP,Method_VB
6355,Toorak,1/53 Grange Rd,0.1111111111111111,0.08446438586651711,hockingstuart,7/11/2016,0.09563409563409563,0.14534288638689866,0.1,0.125,0.1,0.0,0.003413852631423072,0.9351389500497441,Stonnington,0.4469522751350119,0.5295283863540836,Southern Metropolitan,0.32559226204382974,0,0,1,0,1,0,0,0
6356,Toorak,27/789 Malvern Rd,0.1111111111111111,0.03309029725182277,Rodney,7/11/2016,0.09563409563409563,0.14534288638689866,0.1,0.125,0.1,0.0,0.003413852631423072,0.9351389500497441,Stonnington,0.4295108653523183,0.5372942057850757,Southern Metropolitan,0.32559226204382974,0,0,1,1,0,0,0,0
6357,Toorak,8/2 Douglas St,0.0,0.04237801458216489,hockingstuart,8/10/2016,0.09563409563409563,0.14534288638689866,0.05,0.125,0.1,0.0,0.003413852631423072,0.9416058394160584,Stonnington,0.4435931888064919,0.5264220585816349,Southern Metropolitan,0.32559226204382974,0,0,1,0,0,0,1,0
6358,Toorak,2/703 Orrong Rd,0.1111111111111111,0.1531127313516545,Williams,8/10/2016,0.09563409563409563,0.14534288638689866,0.1,0.25,0.2,0.0,0.003413852631423072,0.9351389500497441,Stonnington,0.4407508849900505,0.5316297257295209,Southern Metropolitan,0.32559226204382974,0,0,1,1,0,0,0,0
6359,Toorak,5 Berenice Tce,0.3333333333333333,0.4391475042063937,Jellis,10/09/2016,0.09563409563409563,0.14534288638689866,0.15,0.25,0.2,0.0014595371050358649,0.003413852631423072,0.9351389500497441,Stonnington,0.45056975271957117,0.5269702340709257,Southern Metropolitan,0.32559226204382974,1,0,0,0,0,0,0,1
6360,Toorak,1 Grosvenor Ct,0.2222222222222222,0.17386427369601795,Sotheby's,10/09/2016,0.09563409563409563,0.14534288638689866,0.15,0.125,0.0,0.002538024174737999,0.003413852631423072,0.9351389500497441,Stonnington,0.4376501899175698,0.5467959142653543,Southern Metropolitan,0.32559226204382974,0,0,1,0,1,0,0,0
6361,Toorak,5/755 Malvern Rd,0.2222222222222222,0.2596747055524397,Castran,10/09/2016,0.09563409563409563,0.14534288638689866,0.15,0.375,0.2,0.0009814925152535484,0.003413852631423072,0.975669099756691,Stonnington,0.4306736260044905,0.5340051528495906,Southern Metropolitan,0.32559226204382974,0,1,0,0,1,0,0,0
6362,Toorak,11/789 Malvern Rd,0.0,0.029164329781267526,Woodards,10/09/2016,0.09563409563409563,0.14534288638689866,0.05,0.125,0.1,0.0,0.003413852631423072,0.9351389500497441,Stonnington,0.4295108653523183,0.5372942057850757,Southern Metropolitan,0.32559226204382974,0,0,1,0,1,0,0,0
6363,Toorak,7a Woorigoleen Rd,0.2222222222222222,0.28771733034212005,Jellis,10/09/2016,0.09563409563409563,0.14534288638689866,0.15,0.375,0.2,0.0,0.006537122318319668,0.9781021897810219,Stonnington,0.43894214619777544,0.5347360535019177,Southern Metropolitan,0.32559226204382974,0,1,0,0,0,0,0,1
6364,Toorak,4 Matthews Ct,0.2222222222222222,0.30678631519910265,Kay,10/12/2016,0.09563409563409563,0.14534288638689866,0.15,0.25,0.2,0.0013856364921226566,0.004605189262046501,0.9379562043795621,Stonnington,0.4513449264876891,0.5298024740986901,Southern Metropolitan,0.32559226204382974,1,0,0,1,0,0,0,0
6365,Toorak,4/264 Williams Rd,0.1111111111111111,0.08132361189007291,Jellis,10/12/2016,0.09563409563409563,0.14534288638689866,0.1,0.25,0.2,0.0,0.002111647759182298,0.9537712895377128,Stonnington,0.43997571122193263,0.5233157308092901,Southern Metropolitan,0.32559226204382974,0,0,1,0,0,0,1,0
6366,Toorak,296A Williams Rd,0.2222222222222222,0.30902972518227706,Marshall,11/03/2017,0.09563409563409563,0.14534288638689866,0.15,0.25,0.4,0.003041472100209231,0.005121869032910255,0.9781021897810219,Stonnington,0.4451435363427277,0.5240466314616172,Southern Metropolitan,0.32559226204382974,1,0,0,1,0,0,0,0
6367,Toorak,11 Church St,0.2222222222222222,0.29332585530005606,Kay,12/06/2016,0.09563409563409563,0.14534288638689866,0.15,0.25,0.2,0.0006789618811401017,0.0049421543300011235,0.9902676399026764,Stonnington,0.429252474096279,0.5457909258683948,Southern Metropolitan,0.32559226204382974,0,1,0,0,0,0,0,1
6368,Toorak,19/36 Grange Rd,0.0,0.04828951205832866,hockingstuart,12/11/2016,0.09563409563409563,0.14534288638689866,0.05,0.125,0.1,0.0,0.003413852631423072,0.9416058394160584,Stonnington,0.44604790573886977,0.529711111517146,Southern Metropolitan,0.32559226204382974,0,0,1,0,0,0,1,0
6369,Toorak,2/76 Mathoura Rd,0.0,0.05900168255748738,hockingstuart,12/11/2016,0.09563409563409563,0.14534288638689866,0.05,0.125,0.1,0.0,0.003413852631423072,0.9351389500497441,Stonnington,0.43894214619777544,0.526513421163231,Southern Metropolitan,0.32559226204382974,0,0,1,0,0,0,1,0
6370,Toorak,1 Ross St,0.3333333333333333,0.4391475042063937,Kay,13/08/2016,0.09563409563409563,0.14534288638689866,0.2,0.5,0.4,0.0007482437057462346,0.001347860271818488,0.9351389500497441,Stonnington,0.43752099428955477,0.5276097721417087,Southern Metropolitan,0.32559226204382974,1,0,0,0,0,0,0,1
6371,Toorak,8/5 Gordon St,0.0,0.0358945597307908,Jellis,14/05/2016,0.09563409563409563,0.14534288638689866,0.05,0.125,0.1,0.0,0.003413852631423072,0.9351389500497441,Stonnington,0.4373917986615305,0.5236811811354406,Southern Metropolitan,0.32559226204382974,0,0,1,1,0,0,0,0
6372,Toorak,17 Albany Rd,0.2222222222222222,0.6915311273135165,Kay,15/10/2016,0.09563409563409563,0.14534288638689866,0.15,0.375,0.2,0.0013024983025952972,0.007682803549365382,0.9781021897810219,Stonnington,0.4314487997726176,0.541405521954432,Southern Metropolitan,0.32559226204382974,1,0,0,0,1,0,0,0
6373,Toorak,23 Canberra Rd,0.3333333333333333,0.4952327537857543,RT,15/10/2016,0.09563409563409563,0.14534288638689866,0.2,0.375,0.2,0.0016904765203896409,0.00824441199595642,0.9537712895377128,Stonnington,0.4491486008113505,0.5282493102124917,Southern Metropolitan,0.32559226204382974,1,0,0,1,0,0,0,0
6374,Toorak,28 Church St,0.3333333333333333,0.21761076836791923,Sotheby's,15/10/2016,0.09563409563409563,0.14534288638689866,0.2,0.25,0.2,0.0005473264143884493,0.003413852631423072,0.9351389500497441,Stonnington,0.4287356915841912,0.5463391013576336,Southern Metropolitan,0.32559226204382974,1,0,0,1,0,0,0,0
6375,Toorak,7/36 Grange Rd,0.0,0.051149747616376896,Jellis,15/10/2016,0.09563409563409563,0.14534288638689866,0.05,0.125,0.1,0.0,0.0012804672582275637,0.9416058394160584,Stonnington,0.44604790573886977,0.529711111517146,Southern Metropolitan,0.32559226204382974,0,0,1,0,1,0,0,0
6376,Toorak,4/83 Grange Rd,0.2222222222222222,0.16432978126752665,Kay,15/10/2016,0.09563409563409563,0.14534288638689866,0.15,0.25,0.2,0.00027019911596391804,0.004807368302819274,0.9781021897810219,Stonnington,0.44992377457946836,0.5293456611909954,Southern Metropolitan,0.32559226204382974,0,1,0,0,0,0,0,1
6377,Toorak,3/1085 Malvern Rd,0.2222222222222222,0.23780145821648907,Jellis,15/10/2016,0.09563409563409563,0.14534288638689866,0.2,0.25,0.2,0.0,0.004155902504773672,0.9951338199513382,Stonnington,0.4280897134440976,0.5448773000529794,Southern Metropolitan,0.32559226204382974,0,0,1,0,1,0,0,0
6378,Toorak,18/703 Orrong Rd,0.1111111111111111,0.11385305664610207,David,15/10/2016,0.09563409563409563,0.14534288638689866,0.15,0.25,0.2,0.0,0.003413852631423072,0.9351389500497441,Stonnington,0.4407508849900505,0.5316297257295209,Southern Metropolitan,0.32559226204382974,0,0,1,0,0,0,0,1
6379,Toorak,12/1 Ruabon Rd,0.1111111111111111,0.045429052159282106,Thomson,15/10/2016,0.09563409563409563,0.14534288638689866,0.1,0.125,0.1,0.0,0.003413852631423072,0.9416058394160584,Stonnington,0.43299914730885336,0.5262393334185985,Southern Metropolitan,0.32559226204382974,0,0,1,1,0,0,0,0
6380,Toorak,719a Malvern Rd,0.2222222222222222,0.13628715647784634,Biggin,16/04/2016,0.09563409563409563,0.14534288638689866,0.15,0.125,0.1,0.0006142988448410444,0.003413852631423072,0.9351389500497441,Stonnington,0.43054443037647544,0.5313556379848885,Southern Metropolitan,0.32559226204382974,1,0,0,0,0,0,1,0
6381,Toorak,5 Kyeamba Gr,0.2222222222222222,0.22041503084688727,Rodney,17/09/2016,0.09563409563409563,0.14534288638689866,0.15,0.25,0.2,0.0007828846180493009,0.003413852631423072,0.9351389500497441,Stonnington,0.4393297330818298,0.5421364226067591,Southern Metropolitan,0.32559226204382974,0,1,0,0,1,0,0,0
6382,Toorak,3 Mell St,0.4444444444444444,0.2338754907459338,Matthew,17/09/2016,0.09563409563409563,0.14534288638689866,0.15,0.125,0.0,0.0007690282531280744,0.003413852631423072,0.9351389500497441,Stonnington,0.43299914730885336,0.5248688946954885,Southern Metropolitan,0.32559226204382974,1,0,0,0,1,0,0,0
6383,Toorak,11/38 Grange Rd,0.2222222222222222,0.09702748177229388,hockingstuart,18/03/2017,0.09563409563409563,0.14534288638689866,0.15,0.125,0.1,0.00013163546675165237,0.002403684151409637,0.9294403892944039,Stonnington,0.4463062969949091,0.5300765618433225,Southern Metropolitan,0.32559226204382974,0,0,1,0,1,0,0,0
6384,Toorak,22/530 Toorak Rd,0.1111111111111111,0.05002804262478968,Morleys,18/03/2017,0.09563409563409563,0.14534288638689866,0.1,0.125,0.1,0.0,0.003413852631423072,0.9351389500497441,Stonnington,0.43945892870985404,0.5359237670619655,Southern Metropolitan,0.32559226204382974,0,0,1,0,1,0,0,0
6385,Toorak,3/765 Malvern Rd,0.1111111111111111,0.054963544587773416,Luxe,18/06/2016,0.09563409563409563,0.14534288638689866,0.1,0.125,0.1,0.0,0.003413852631423072,0.9878345498783455,Stonnington,0.42989845223637263,0.534918778665006,Southern Metropolitan,0.32559226204382974,0,0,1,0,1,0,0,0
6386,Toorak,17/34 Mathoura Rd,0.0,0.031519910263600674,Jellis,18/06/2016,0.09563409563409563,0.14534288638689866,0.05,0.125,0.1,0.0,0.0007862518252274514,0.9379562043795621,Stonnington,0.4342911035890498,0.525873883092422,Southern Metropolitan,0.32559226204382974,0,0,1,0,1,0,0,0
6387,Toorak,28 Warra St,0.3333333333333333,0.2843522153673584,Jellis,18/06/2016,0.09563409563409563,0.14534288638689866,0.2,0.25,0.2,0.0011916473832254847,0.00642480062900146,0.8868613138686131,Stonnington,0.44281801503837404,0.5469786394284166,Southern Metropolitan,0.32559226204382974,1,0,0,0,1,0,0,0
6388,Toorak,13 Bruce St,0.2222222222222222,0.2035894559730791,Castran,19/11/2016,0.09563409563409563,0.14534288638689866,0.15,0.25,0.1,0.00061891763314812,0.0031225429630461644,0.8564476885644768,Stonnington,0.44656468825094836,0.5256911579293597,Southern Metropolitan,0.32559226204382974,1,0,0,0,0,0,0,1
6389,Toorak,2/19 Bruce St,0.1111111111111111,0.1261918115535614,Kay,19/11/2016,0.09563409563409563,0.14534288638689866,0.1,0.25,0.2,0.00023324880950731386,0.003413852631423072,0.9351389500497441,Stonnington,0.4468230795069877,0.5260566082555103,Southern Metropolitan,0.32559226204382974,0,1,0,1,0,0,0,0
6390,Toorak,4 Nola Ct,0.3333333333333333,0.4391475042063937,Rodney,19/11/2016,0.09563409563409563,0.14534288638689866,0.2,0.25,0.2,0.0015796256010198284,0.007435695832865326,0.9330900243309003,Stonnington,0.43157799540063263,0.5345533283388294,Southern Metropolitan,0.32559226204382974,1,0,0,0,1,0,0,0
6391,Toorak,8/17 Myoora Rd,0.1111111111111111,0.05103757711721817,Hodges,22/05/2016,0.09563409563409563,0.14534288638689866,0.1,0.125,0.1,0.0,0.003413852631423072,0.9351389500497441,Stonnington,0.4384253636856877,0.5379337438558587,Southern Metropolitan,0.32559226204382974,0,0,1,0,0,0,0,1
6392,Toorak,1/183 Kooyong Rd,0.1111111111111111,0.0865956253505328,Walsh,22/08/2016,0.09563409563409563,0.14534288638689866,0.1,0.0,0.0,0.0,0.003413852631423072,0.9351389500497441,Stonnington,0.43506627735717684,0.5393041825789687,Southern Metropolitan,0.32559226204382974,0,0,1,0,1,0,0,0
6393,Toorak,6 Leighton Ct,0.2222222222222222,0.46158160403813797,Melbourne,23/04/2016,0.09563409563409563,0.14534288638689866,0.2,0.5,0.2,0.001304807696748835,0.007435695832865326,0.9841849148418491,Stonnington,0.4363582336373733,0.530350649587955,Southern Metropolitan,0.32559226204382974,1,0,0,0,1,0,0,0
6394,Toorak,1A Boandyne Ct,0.1111111111111111,0.35614133482894,Marshall,25/02/2017,0.09563409563409563,0.14534288638689866,0.1,0.25,0.2,0.0007713376472816122,0.003413852631423072,0.9351389500497441,Stonnington,0.44759825327510555,0.5401264458128401,Southern Metropolitan,0.32559226204382974,1,0,0,0,1,0,0,0
6395,Toorak,12 Mell St,0.1111111111111111,0.2035894559730791,Kay,25/02/2017,0.09563409563409563,0.14534288638689866,0.1,0.25,0.0,0.0005034479254712318,0.003413852631423072,0.9351389500497441,Stonnington,0.4335159298209319,0.5249602572770325,Southern Metropolitan,0.32559226204382974,1,0,0,0,1,0,0,0
6396,Toorak,9/28 Power St,0.1111111111111111,0.06786315199102635,Prowse,25/02/2017,0.09563409563409563,0.14534288638689866,0.1,0.125,0.1,0.0,0.0018645400426822419,0.9294403892944039,Stonnington,0.4404924937340112,0.5477095400807438,Southern Metropolitan,0.32559226204382974,0,0,1,0,1,0,0,0
6397,Toorak,20 Sargood St,0.1111111111111111,0.22602355580482333,Abercromby's,25/02/2017,0.09563409563409563,0.14534288638689866,0.1,0.25,0.3,0.0010553931281667567,0.003413852631423072,0.9351389500497441,Stonnington,0.4342911035890498,0.5320865386372157,Southern Metropolitan,0.32559226204382974,0,1,0,1,0,0,0,0
6398,Toorak,16/36 Grange Rd,0.0,0.04206393718452047,hockingstuart,26/07/2016,0.09563409563409563,0.14534288638689866,0.05,0.125,0.1,0.0,0.00015725036504549028,0.9351389500497441,Stonnington,0.44604790573886977,0.529711111517146,Southern Metropolitan,0.32559226204382974,0,0,1,1,0,0,0,0
6399,Toorak,15/703 Orrong Rd,0.1111111111111111,0.14750420639371845,Williams,27/06/2016,0.09563409563409563,0.14534288638689866,0.1,0.25,0.2,0.006759596687405026,0.003413852631423072,0.9351389500497441,Stonnington,0.4407508849900505,0.5316297257295209,Southern Metropolitan,0.32559226204382974,0,0,1,1,0,0,0,0
6400,Toorak,23/530 Toorak Rd,0.1111111111111111,0.047784632641615254,Morleys,27/06/2016,0.09563409563409563,0.14534288638689866,0.1,0.125,0.2,0.0,0.0015275749747276199,0.9416058394160584,Stonnington,0.43945892870985404,0.5359237670619655,Southern Metropolitan,0.32559226204382974,0,0,1,0,0,0,1,0
6401,Toorak,1/558 Toorak Rd,0.1111111111111111,0.0628154795288839,Marshall,27/06/2016,0.09563409563409563,0.14534288638689866,0.1,0.125,0.1,0.0,0.003413852631423072,0.9351389500497441,Stonnington,0.43894214619777544,0.5388473696712741,Southern Metropolitan,0.32559226204382974,0,0,1,0,0,0,1,0
6402,Toorak,10/264 Williams Rd,0.2222222222222222,0.09254066180594504,Marshall,27/11/2016,0.09563409563409563,0.14534288638689866,0.15,0.25,0.2,0.0,0.0030551499494552397,0.9537712895377128,Stonnington,0.43997571122193263,0.5233157308092901,Southern Metropolitan,0.32559226204382974,0,1,0,1,0,0,0,0
6403,Toorak,28 Bruce St,0.2222222222222222,0.2428491306786315,Castran,28/05/2016,0.09563409563409563,0.14534288638689866,0.15,0.375,0.2,0.0013279016382842124,0.004605189262046501,0.8929440389294404,Stonnington,0.4457895144828305,0.5275184095601646,Southern Metropolitan,0.32559226204382974,1,0,0,0,0,0,1,0
6404,Toorak,10/530 Toorak Rd,0.1111111111111111,0.049355019629837356,Jellis,28/05/2016,0.09563409563409563,0.14534288638689866,0.1,0.125,0.1,0.0,0.0018420757048186005,0.9172749391727494,Stonnington,0.43945892870985404,0.5359237670619655,Southern Metropolitan,0.32559226204382974,0,0,1,0,1,0,0,0
6405,Toorak,16 Cole Ct,0.2222222222222222,0.3572630398205272,Marshall,28/08/2016,0.09563409563409563,0.14534288638689866,0.15,0.25,0.1,0.0008383100777342072,0.004829832640682916,0.8990267639902676,Stonnington,0.43674582052143684,0.5357410418988773,Southern Metropolitan,0.32559226204382974,1,0,0,0,1,0,0,0
6406,Toorak,6/183 Kooyong Rd,0.1111111111111111,0.0876051598429613,Marshall,30/07/2016,0.09563409563409563,0.14534288638689866,0.1,0.0,0.0,0.0,0.003413852631423072,0.9351389500497441,Stonnington,0.43506627735717684,0.5393041825789687,Southern Metropolitan,0.32559226204382974,0,0,1,0,1,0,0,0
6407,Toorak,3 Ruabon Rd,0.2222222222222222,0.12170499158721257,Fletchers,30/07/2016,0.09563409563409563,0.14534288638689866,0.15,0.125,0.1,0.0009353046321827932,0.003413852631423072,0.9351389500497441,Stonnington,0.4328699516808383,0.5264220585816349,Southern Metropolitan,0.32559226204382974,1,0,0,0,1,0,0,0
6408,Toorak,3/625 Toorak Rd,0.1111111111111111,0.09366236679753225,RT,30/07/2016,0.09563409563409563,0.14534288638689866,0.1,0.125,0.1,0.0,0.003413852631423072,0.8929440389294404,Stonnington,0.4390713418257905,0.5412227967913438,Southern Metropolitan,0.32559226204382974,0,0,1,0,1,0,0,0
6409,Viewbank,52 Rosemar Cct,0.3333333333333333,0.09254066180594504,Miles,3/09/2016,0.2869022869022869,0.08597748208802457,0.2,0.25,0.2,0.0014456807401146384,0.003413852631423072,0.9351389500497441,Banyule,0.5782150332032758,0.6032579896577357,Eastern Metropolitan,0.11443390495771226,1,0,0,0,1,0,0,0
6410,Viewbank,4 The Glade,0.2222222222222222,0.0981491867638811,Miles,3/09/2016,0.2869022869022869,0.08597748208802457,0.2,0.25,0.2,0.0015149625647207711,0.004110973829046389,0.9659367396593674,Banyule,0.5818325107878352,0.6100188206917941,Eastern Metropolitan,0.11443390495771226,1,0,0,0,1,0,0,0
6411,Viewbank,3/23 Christine St,0.1111111111111111,0.052832305103757714,Ray,3/12/2016,0.2869022869022869,0.08597748208802457,0.1,0.125,0.1,0.0004503318599398634,0.003413852631423072,0.9720194647201946,Banyule,0.5711092736621816,0.5991466734884053,Eastern Metropolitan,0.11443390495771226,0,0,1,0,1,0,0,0
6412,Viewbank,42 Graham Rd,0.3333333333333333,0.10375771172181716,Miles,3/12/2016,0.2869022869022869,0.08597748208802457,0.2,0.375,0.2,0.0015449846887167621,0.0036616870717735596,0.9294403892944039,Banyule,0.5693005348698973,0.5949439947375048,Eastern Metropolitan,0.11443390495771226,1,0,0,0,1,0,0,0
6413,Viewbank,81 Martins La,0.2222222222222222,0.0891755468311834,Buckingham,3/12/2016,0.2869022869022869,0.08597748208802457,0.15,0.25,0.4,0.0016258134840905836,0.003751544423228125,0.9416058394160584,Banyule,0.5811865326477323,0.6025270890054085,Eastern Metropolitan,0.11443390495771226,1,0,0,0,0,0,1,0
6414,Viewbank,85 Martins La,0.3333333333333333,0.09369040942232193,Nelson,4/03/2017,0.2869022869022869,0.08597748208802457,0.2,0.25,0.2,0.0012886419376740706,0.003413852631423072,0.9351389500497441,Banyule,0.5810573370197173,0.602801176750041,Eastern Metropolitan,0.11443390495771226,1,0,0,0,1,0,0,0
6415,Viewbank,9 Rosebud Pde,0.3333333333333333,0.11160964666292765,Miles,4/03/2017,0.2869022869022869,0.08597748208802457,0.2,0.125,0.2,0.0015611504477915264,0.003413852631423072,0.9351389500497441,Banyule,0.5731764037104958,0.5977762347652692,Eastern Metropolitan,0.11443390495771226,1,0,0,0,1,0,0,0
6416,Viewbank,37 Eamon Dr,0.2222222222222222,0.07683679192372406,Barry,4/06/2016,0.2869022869022869,0.08597748208802457,0.15,0.25,0.2,0.0013325204265912881,0.0030326856115915984,0.9416058394160584,Banyule,0.5748559468747558,0.600882562537666,Eastern Metropolitan,0.11443390495771226,1,0,0,0,1,0,0,0
6417,Viewbank,14 Rosemary Ct,0.3333333333333333,0.0723499719573752,Miles,4/06/2016,0.2869022869022869,0.08597748208802457,0.2,0.125,0.1,0.001997625942810163,0.0038638661125463326,0.9294403892944039,Banyule,0.5850624014883309,0.6055420541962871,Eastern Metropolitan,0.11443390495771226,1,0,0,1,0,0,0,0
6418,Viewbank,24 Martins La,0.2222222222222222,0.08244531688166012,Nelson,6/08/2016,0.2869022869022869,0.08597748208802457,0.15,0.25,0.2,0.0012817137552134574,0.003413852631423072,0.9351389500497441,Banyule,0.5815741195317958,0.5978675973468133,Eastern Metropolitan,0.11443390495771226,1,0,0,0,1,0,0,0
6419,Viewbank,26 Lyon Rd,0.3333333333333333,0.11413348289399888,Miles,7/05/2016,0.2869022869022869,0.08597748208802457,0.2,0.25,0.1,0.0015218907471813844,0.004245759856228238,0.9351389500497441,Banyule,0.5752435337588194,0.5964971586237032,Eastern Metropolitan,0.11443390495771226,1,0,0,0,1,0,0,0
6420,Viewbank,20 Robern Pde,0.3333333333333333,0.10319685922602355,Darren,7/11/2016,0.2869022869022869,0.08597748208802457,0.2,0.25,0.1,0.0016073383308622816,0.004110973829046389,0.9172749391727494,Banyule,0.572401229942378,0.5990553109068611,Eastern Metropolitan,0.11443390495771226,1,0,0,0,1,0,0,0
6421,Viewbank,16/86 Graham Rd,0.1111111111111111,0.05272013460459899,Miles,10/12/2016,0.2869022869022869,0.08597748208802457,0.1,0.125,0.2,0.0004549506482469389,0.002021790407727732,0.9537712895377128,Banyule,0.5726596211984173,0.5927512927805234,Eastern Metropolitan,0.11443390495771226,0,0,1,0,0,0,1,0
6422,Viewbank,10/86 Graham Rd,0.1111111111111111,0.0517106001121705,Miles,12/11/2016,0.2869022869022869,0.08597748208802457,0.1,0.125,0.1,0.00040876276517618366,0.002246433786364147,0.9476885644768857,Banyule,0.5733055993385201,0.5931167431067259,Eastern Metropolitan,0.11443390495771226,0,0,1,0,1,0,0,0
6423,Viewbank,17 Lena St,0.2222222222222222,0.07627593942793046,Ray,14/05/2016,0.2869022869022869,0.08597748208802457,0.15,0.125,0.2,0.0014041116453509586,0.0031000786251825225,0.9476885644768857,Banyule,0.5722720343143538,0.5999689367222766,Eastern Metropolitan,0.11443390495771226,1,0,0,0,1,0,0,0
6424,Viewbank,19 Lena St,0.2222222222222222,0.09366236679753225,Miles,14/05/2016,0.2869022869022869,0.08597748208802457,0.15,0.25,0.2,0.0019260347240504926,0.00321240031450073,0.9476885644768857,Banyule,0.5722720343143538,0.5998775741407324,Eastern Metropolitan,0.11443390495771226,1,0,0,0,1,0,0,0
6425,Viewbank,3 Norma Ct,0.4444444444444444,0.09085810431856421,Barry,14/05/2016,0.2869022869022869,0.08597748208802457,0.25,0.375,0.2,0.0014964874114924691,0.003413852631423072,0.9351389500497441,Banyule,0.5787318157153545,0.6040802528916069,Eastern Metropolitan,0.11443390495771226,1,0,0,0,1,0,0,0
6426,Viewbank,15 Christine St,0.2222222222222222,0.07739764441951767,Miles,16/04/2016,0.2869022869022869,0.08597748208802457,0.25,0.375,0.2,0.001353304973973128,0.003413852631423072,0.9351389500497441,Banyule,0.5711092736621816,0.6000602993038207,Eastern Metropolitan,0.11443390495771226,1,0,0,0,0,0,1,0
6427,Viewbank,5/367 Lower Plenty Rd,0.2222222222222222,0.039820527201346045,Barry,16/07/2016,0.2869022869022869,0.08597748208802457,0.15,0.125,0.1,0.0009607079678717085,0.003413852631423072,0.9351389500497441,Banyule,0.5819617064158502,0.5947612695744166,Eastern Metropolitan,0.11443390495771226,0,0,1,0,0,0,1,0
6428,Viewbank,42 Lyon Rd,0.3333333333333333,0.1074032529444756,Miles,17/09/2016,0.2869022869022869,0.08597748208802457,0.2,0.25,0.2,0.0014964874114924691,0.003413852631423072,0.9351389500497441,Banyule,0.5765354900390158,0.5968626089498797,Eastern Metropolitan,0.11443390495771226,1,0,0,0,1,0,0,0
6429,Viewbank,24 Northwood Dr,0.4444444444444444,0.10544026920919798,Nelson,17/09/2016,0.2869022869022869,0.08597748208802457,0.25,0.375,0.2,0.0012262882955285511,0.0052341907222284625,0.9513381995133819,Banyule,0.5745975556187166,0.6063643174301324,Eastern Metropolitan,0.11443390495771226,1,0,0,0,1,0,0,0
6430,Viewbank,11 Grantham Rd,0.3333333333333333,0.09590577678070668,Miles,18/06/2016,0.2869022869022869,0.08597748208802457,0.2,0.375,0.2,0.0013255922441306747,0.003413852631423072,0.9351389500497441,Banyule,0.5822200976718895,0.6019789135161697,Eastern Metropolitan,0.11443390495771226,1,0,0,0,0,0,0,1
6431,Viewbank,44 Martins La,0.3333333333333333,0.09085810431856421,Miles,18/06/2016,0.2869022869022869,0.08597748208802457,0.2,0.25,0.2,0.0016165759074764326,0.0004043580815455464,0.9537712895377128,Banyule,0.5813157282757566,0.5996034863961,Eastern Metropolitan,0.11443390495771226,1,0,0,0,1,0,0,0
6432,Viewbank,40 Castleton Rd,0.2222222222222222,0.08244531688166012,Morrison,22/05/2016,0.2869022869022869,0.08597748208802457,0.15,0.25,0.2,0.0014502995284217139,0.00397618780186454,0.9294403892944039,Banyule,0.5828660758119923,0.6050852412885664,Eastern Metropolitan,0.11443390495771226,1,0,0,0,1,0,0,0
6433,Viewbank,159 Graham Rd,0.2222222222222222,0.08805384183959619,Nelson,22/08/2016,0.2869022869022869,0.08597748208802457,0.15,0.125,0.2,0.0016119571191693571,0.003077614287318881,0.9294403892944039,Banyule,0.579119402599418,0.5955835328082878,Eastern Metropolitan,0.11443390495771226,1,0,0,0,0,0,1,0
6434,Viewbank,111 Rutherford Rd,0.3333333333333333,0.11217049915872125,Barry,22/08/2016,0.2869022869022869,0.08597748208802457,0.2,0.375,0.2,0.0013833270979691189,0.003413852631423072,0.9351389500497441,Banyule,0.5721428386863388,0.6044457032177835,Eastern Metropolitan,0.11443390495771226,1,0,0,0,1,0,0,0
6435,Viewbank,12 Rosemary Ct,0.2222222222222222,0.09310151430173864,Miles,25/02/2017,0.2869022869022869,0.08597748208802457,0.15,0.25,0.2,0.0017759241040705381,0.003413852631423072,0.9351389500497441,Banyule,0.5849332058603158,0.6056334167778054,Eastern Metropolitan,0.11443390495771226,1,0,0,0,1,0,0,0
6436,Viewbank,3 The Nook,0.3333333333333333,0.10824453168816602,Nelson,26/07/2016,0.2869022869022869,0.08597748208802457,0.2,0.25,0.2,0.0015242001413349221,0.004537796248455577,0.9501216545012166,Banyule,0.5749851425027801,0.602892539331585,Eastern Metropolitan,0.11443390495771226,1,0,0,0,0,0,0,1
6437,Watsonia,4 French Ct,0.2222222222222222,0.06449803701626472,Ken,3/12/2016,0.3097713097713098,0.08904810644831115,0.15,0.125,0.0,0.0013463767915125146,0.002785577895091542,0.9416058394160584,Banyule,0.6057337019715203,0.5901931404973655,Northern Metropolitan,0.0971917200130835,1,0,0,0,1,0,0,0
6438,Watsonia,57 Frensham Rd,0.2222222222222222,0.05563656758272574,Barry,3/12/2016,0.3097713097713098,0.08904810644831115,0.15,0.25,0.2,0.0013094264850559104,0.002246433786364147,0.9416058394160584,Banyule,0.6043125500633088,0.5968626089498797,Northern Metropolitan,0.0971917200130835,1,0,0,0,1,0,0,0
6439,Watsonia,9 Grace St,0.2222222222222222,0.10263600673022995,Buckingham,4/03/2017,0.3097713097713098,0.08904810644831115,0.15,0.25,0.2,0.0017066422794644054,0.003413852631423072,0.9351389500497441,Banyule,0.6099971576961823,0.5937562811774829,Northern Metropolitan,0.0971917200130835,1,0,0,0,1,0,0,0
